200,"['Caneló', 'Volibear', 100]","['Stoaix', 'Khazix', 100]","['BlauMoon', 'Malzahar', 100]","['willsnipeforrice', 'Vayne', 100]","['Mowomoo', 'Pyke', 100]","['Allegretto', 'Akshan', 200]","['holdthatt', 'Trundle', 200]","['PLSDONTR3PORT', 'Sylas', 200]","['HolMadiq', 'Draven', 200]","['KaoKid', 'Lux', 200]"
200,"['Elbot', 'Olaf', 100]","['Brandon Tang', 'LeeSin', 100]","['rice milk tea', 'Syndra', 100]","['HoIy Banana', 'Vayne', 100]","['graapelee', 'Lulu', 100]","['Z Bar Soraka', 'Aatrox', 200]","['CHOAIE', 'Ekko', 200]","['LoveSongOwl', 'Morgana', 200]","['clóùd', 'Kalista', 200]","['Wiselyer', 'Warwick', 200]"
100,"['pogchamp314', 'Volibear', 100]","['GRR Sc1ence Bear', 'Khazix', 100]","['Iziiio', 'Swain', 100]","['P3dro 007', 'KogMaw', 100]","['your werewolf bf', 'Lulu', 100]","['DaphiieQc', 'Veigar', 200]","['Phoenixs', 'Lillia', 200]","['Fereseth', 'Camille', 200]","['urmomscustomer1', 'Lucian', 200]","['adivida112', 'Brand', 200]"
100,"['ryloo', 'Nasus', 100]","['Grehd', 'Kayn', 100]","['not so gucci', 'Yone', 100]","['SwiftMovement', 'Vayne', 100]","['FelicerTheAlicer', 'Seraphine', 100]","['Daizumi', 'Aatrox', 200]","['Hollister', 'Taliyah', 200]","['Zalph', 'Ahri', 200]","['ViaGladius', 'Zeri', 200]","['Karyana', 'Morgana', 200]"
200,"['SŁICK WIT IT', 'Yasuo', 100]","['LuciÐ', 'Khazix', 100]","['Diet Cola', 'Lucian', 100]","['Bên', 'Udyr', 100]","['Aidee HD', 'Senna', 100]","['Dawafflr', 'Hecarim', 200]","['Glacial Titan', 'JarvanIV', 200]","['Scary Cherry ', 'Ahri', 200]","['CHADIMlR PUTIN ', 'Caitlyn', 200]","['madman1923', 'Lux', 200]"
100,"['iSingedmynutsoff', 'Singed', 100]","['Willing555', 'MonkeyKing', 100]","['Minature Hiber', 'Lissandra', 100]","['Hefty Hedgehog', 'Kaisa', 100]","['Rêm', 'Nautilus', 100]","['spilledthoughts', 'Volibear', 200]","['MagicGnome02496', 'JarvanIV', 200]","['Elittlebit', 'Qiyana', 200]","['Cozyne', 'Ezreal', 200]","['Rachiedraws TV', 'Vex', 200]"
100,"['Rıghteous', 'Gwen', 100]","['dSchmex', 'Viego', 100]","['Trentonus', 'Jayce', 100]","['Stegregreen', 'Senna', 100]","['DifficultTerrain', 'Leona', 100]","['xFrozt', 'Camille', 200]","['Vagikuas', 'Volibear', 200]","['alex g fan', 'Katarina', 200]","['Kalemari', 'Ezreal', 200]","['jckuh', 'Yuumi', 200]"
100,"['Destroys R Us', 'Garen', 100]","['Feel Spatula Cat', 'Sejuani', 100]","['i contemplate it', 'Taliyah', 100]","['fiboz', 'Kaisa', 100]","['PiPKreed', 'Pyke', 100]","['KumatsuMotors', 'Fiora', 200]","['MonkeyMuncher', 'Graves', 200]","['Ligno', 'Jhin', 200]","['Rengaroo', 'Zeri', 200]","['FizzingOnUrJayce', 'Lulu', 200]"
100,"['ZidanK', 'Akshan', 100]","['JG lost game', 'JarvanIV', 100]","['ZekeIzMe', 'Kassadin', 100]","['SweaterMantis', 'Varus', 100]","['Panloopticon', 'Nami', 100]","['j4ksie', 'Poppy', 200]","['Satauntaun', 'MasterYi', 200]","['Valhalla Calling', 'Yone', 200]","['HowDoIFarm', 'Jhin', 200]","['Draper', 'Renata', 200]"
200,"['bearllerina', 'Garen', 100]","['eGirl Socky', 'Diana', 100]","['xFari0nx', 'Tristana', 100]","['Navillus', 'Aphelios', 100]","['MatchaTia', 'Seraphine', 100]","['NobleKarma', 'Riven', 200]","['FossilRN', 'Khazix', 200]","['Smite Shaco', 'Kayle', 200]","['Saint Tutelar ', 'Jinx', 200]","['LionXL', 'Thresh', 200]"
200,"['placehoIder', 'Singed', 100]","['Bingus Diff', 'Pantheon', 100]","['Niftandroll', 'Yasuo', 100]","['Jax5853', 'Xayah', 100]","['weirdogoggles', 'Senna', 100]","['Hexax', 'Garen', 200]","['InvadeMyJngDaddy', 'Kayn', 200]","['Jałter', 'Yone', 200]","['Dsakuma', 'Twitch', 200]","['HoneyTaroMilkTea', 'Neeko', 200]"
200,"['Blueboy74', 'TahmKench', 100]","['Sarcasmonk', 'Gnar', 100]","['bzzb1 ', 'Akali', 100]","['Zizy', 'Kaisa', 100]","['Plartypus', 'Senna', 100]","['Coldream', 'Garen', 200]","['dayu', 'Viego', 200]","['SunsShineAround', 'Ahri', 200]","['šhi 1', 'Vayne', 200]","['kang kang na bao', 'Lulu', 200]"
200,"['TatsuyaYuto', 'Gangplank', 100]","['baaayl', 'Qiyana', 100]","['Libbyloves', 'Veigar', 100]","['BowlFork', 'Tristana', 100]","['MAZINKILL', 'Thresh', 100]","['Realhonorhours', 'Gwen', 200]","['KamsDaddy', 'Viego', 200]","['sleepyteatimes', 'Akali', 200]","['cxbarrenlol', 'Vayne', 200]","['Pandaboy87', 'Xerath', 200]"
100,"['Sephuras', 'Gwen', 100]","['Tiddy Sweat', 'Ezreal', 100]","['Jhïn n Juìce', 'Vi', 100]","['xXFutanariXx', 'Sylas', 100]","['Coercive Host', 'Lissandra', 100]","['Violet Strudel', 'MonkeyKing', 200]","['Hell Boiiiii', 'Gragas', 200]","['AimmortalO', 'Veigar', 200]","['afrocookie', 'Zeri', 200]","['Rose Muffins', 'Seraphine', 200]"
100,"['Darius Top Lane', 'Garen', 100]","['DarkDuce7', 'MonkeyKing', 100]","['GSebasu', 'Ahri', 100]","['tempecbhtutcvdcp', 'Vayne', 100]","['I Jhonny I', 'TahmKench', 100]","['GetGoodLulz', 'Kayle', 200]","['clast15', 'Rammus', 200]","['Wifi Warrior456', 'Yasuo', 200]","['ZaddyAllDay', 'Kaisa', 200]","['Deepsmaster', 'Senna', 200]"
200,"['Lick My Sett', 'Volibear', 100]","['onaiden', 'Warwick', 100]","['Send NuNus', 'Irelia', 100]","['Ñautilus', 'Samira', 100]","['Morgrom', 'Blitzcrank', 100]","['Popebert the 4th', 'Heimerdinger', 200]","['Nateevee', 'Khazix', 200]","['DeGarmo', 'Jayce', 200]","['Dynosaurus', 'KogMaw', 200]","['VaultTec17', 'Anivia', 200]"
100,"['grap', 'Sion', 100]","['Jewel of Ionia', 'Lillia', 100]","['911 Did Kelpy G', 'Sylas', 100]","['jennafer', 'Caitlyn', 100]","['Mau', 'Morgana', 100]","['LuxzOP', 'Singed', 200]","['RectumZest', 'Viego', 200]","['JokerClubz', 'Viktor', 200]","['URMADLOL', 'Lucian', 200]","['KalistasWife', 'Thresh', 200]"
100,"['Gwizzan', 'Irelia', 100]","['smdrito123', 'Lillia', 100]","['nttKyle', 'Xerath', 100]","['TheMisoSoup', 'Jhin', 100]","['Sideslasher7', 'Bard', 100]","['5trawHatFluFFY', 'Volibear', 200]","['HahaPickleMan', 'Olaf', 200]","['Kènzo', 'Corki', 200]","['FoulBeast ', 'Swain', 200]","['BalladoftheSauce', 'Blitzcrank', 200]"
200,"['Im unstoppable', 'Renekton', 100]","['dlgkwls', 'Nidalee', 100]","['got u mesmerized', 'Ahri', 100]","['DWG Daddy ', 'Kaisa', 100]","['ViralAffection', 'Karma', 100]","['simp for guma', 'Rengar', 200]","['EAT FISH SLEEP', 'Mordekaiser', 200]","['GiantBowl ofRice', 'Syndra', 200]","['Muresy', 'Sivir', 200]","['paramorgan', 'Yuumi', 200]"
100,"['Tkrop', 'DrMundo', 100]","['KadoNii', 'Kayn', 100]","['Iziiio', 'Veigar', 100]","['WillMeow4Yuumi', 'Zeri', 100]","['meow or never', 'Yuumi', 100]","['mitchellffs', 'Sion', 200]","['MILKDairyCoww', 'Olaf', 200]","['xXxCL0UTG0DxXx', 'Zed', 200]","['RuKs', 'Xayah', 200]","['CringeCreature', 'Thresh', 200]"
200,"['Renwaldo004', 'Olaf', 100]","['Fake31', 'Teemo', 100]","['LatePerson408', 'Lissandra', 100]","['Ąura', 'KogMaw', 100]","['CPrincess', 'Senna', 100]","['NotNightWolfs', 'Viego', 200]","['Microwaive', 'RekSai', 200]","['Griffffffff', 'Swain', 200]","['cccfire', 'Jinx', 200]","['Poodlemoth', 'TahmKench', 200]"
200,"['Ornn Is My Dad', 'Ornn', 100]","['XXTwinkieXX', 'Olaf', 100]","['Zoe Is My Son', 'Anivia', 100]","['Samira Is My Mom', 'Samira', 100]","['Leona Is My Dad', 'Zed', 100]","['TheBurkinator4', 'Darius', 200]","['Dëcay', 'Taliyah', 200]","['3 sec to live', 'Yasuo', 200]","['DHalo', 'Aphelios', 200]","['KolonelMUSTARD', 'Pyke', 200]"
100,"['Knıghtmare', 'Viego', 100]","['Kweezzy', 'LeeSin', 100]","['Kortey', 'Ahri', 100]","['phidose', 'Jhin', 100]","['Vingaddams', 'Zyra', 100]","['0xDaddy', 'Kled', 200]","['Levenspiel', 'JarvanIV', 200]","['JaBwuk', 'Vladimir', 200]","['BallisticHC', 'Kalista', 200]","['TealBananas', 'Blitzcrank', 200]"
200,"['FreakiestSoup', 'Mordekaiser', 100]","['také', 'Graves', 100]","['WolfKyng', 'Ahri', 100]","['HarshestDark', 'Caitlyn', 100]","['niletak', 'Morgana', 100]","['Top Abyss', 'Kayle', 200]","['Send Me opgg', 'Amumu', 200]","['BigK920', 'AurelionSol', 200]","['Goat Momo', 'KogMaw', 200]","['Reegs10', 'Nautilus', 200]"
100,"['50Bards', 'TahmKench', 100]","['Apexassassin1', 'MasterYi', 100]","['Aaatroxity', 'Ezreal', 100]","['GODOFTHEPUPS', 'Ziggs', 100]","['Craz3Star', 'Karma', 100]","['Nightkami', 'Malzahar', 200]","['AlreadyWho', 'Sejuani', 200]","['ßeeº', 'Shyvana', 200]","['Jakkat', 'Kaisa', 200]","['SaberWaver', 'Senna', 200]"
200,"['monkey taking W', 'MonkeyKing', 100]","['BallOBoy', 'RekSai', 100]","['Demoroll', 'Xerath', 100]","['Jurvonny', 'Tristana', 100]","['meatm0ld', 'Ashe', 100]","['OCE Win Worlds', 'DrMundo', 200]","['Steal Smite', 'Gwen', 200]","['BroeTayToeFryes', 'Kassadin', 200]","['Yumbo02', 'Lucian', 200]","['hiohm', 'Zilean', 200]"
200,"['trolltrain240', 'Volibear', 100]","['Severus Znape', 'Zac', 100]","['Dan Dan handsome', 'Leblanc', 100]","['adc pew pew ', 'Jinx', 100]","['PaulGunning', 'Senna', 100]","['Hes super lonely', 'Katarina', 200]","['hzekthu', 'Hecarim', 200]","['PeAcHTr3e', 'Kennen', 200]","['ScrøtumSmasher', 'Yuumi', 200]","['Góòey', 'Warwick', 200]"
200,"['hzekthu', 'Pantheon', 100]","['bulviyen', 'Volibear', 100]","['Eien no Hikage', 'Sylas', 100]","['Poseidon17', 'Jinx', 100]","['vxahtllip', 'Hecarim', 100]","['Kerl', 'Kayn', 200]","['DepressionMain', 'MonkeyKing', 200]","['Kaídou', 'Quinn', 200]","['ßĄŸĄÑÏ µwµ', 'Senna', 200]","['Teacupguy', 'Yuumi', 200]"
100,"['Cruziquivex', 'Garen', 100]","['CCM46', 'Volibear', 100]","['Castiel05', 'Soraka', 100]","['Mister Ambiguous', 'Xayah', 100]","['Admeda', 'Poppy', 100]","['JustSpud', 'Gwen', 200]","['Spoodrz', 'MasterYi', 200]","['TheDragonRyu', 'Yasuo', 200]","['Gewwi', 'Samira', 200]","['TryMorita', 'Nautilus', 200]"
100,"['suqo', 'Nasus', 100]","['BeefyTurtleXD', 'Kayn', 100]","['zachary k y', 'Malphite', 100]","['TSM FTX DEEZIAN', 'Xayah', 100]","['DJWU25', 'Nautilus', 100]","['CopingWithStress', 'Darius', 200]","['nolanismadXD', 'Yone', 200]","['Ruıned Kıng', 'Viego', 200]","['Sarcasmonk', 'MissFortune', 200]","['Zizy', 'Nidalee', 200]"
100,"['slimysheen67', 'Yorick', 100]","['xXMxRLxYXDXx', 'Katarina', 100]","['Sigfred', 'Hecarim', 100]","['Kimmmy123', 'Lucian', 100]","['MONKEYHATER43', 'Taliyah', 100]","['MsLovelyPancakes', 'Chogath', 200]","['johnsproperty', 'Diana', 200]","['SogeKing7', 'Annie', 200]","['Left4Yasuo', 'Jhin', 200]","['ItsChikken', 'Thresh', 200]"
200,"['M l N G 0', 'Garen', 100]","['Wíenerpizza', 'Teemo', 100]","['Kizyo', 'Ezreal', 100]","['Deionized', 'Xayah', 100]","[' o0 Remu 0o ', 'Zac', 100]","['El Janko', 'Mordekaiser', 200]","['Hood Rat Money', 'Skarner', 200]","['Eternal Goose', 'Anivia', 200]","['dibzx', 'Vayne', 200]","['dCGColts', 'Kennen', 200]"
200,"['yewøn', 'Lucian', 100]","['w1Idfire', 'XinZhao', 100]","['BetterNoxian', 'Ryze', 100]","['BANINO', 'Ezreal', 100]","['Kinky Dinky', 'Braum', 100]","['Expensify', 'Darius', 200]","['Cartier Karthus', 'Shyvana', 200]","['MrPeePeePooPoo', 'Volibear', 200]","['GIattli ', 'Twitch', 200]","['Rayburn', 'Nami', 200]"
200,"['Lucjio', 'Gnar', 100]","['Tranquil boy', 'MonkeyKing', 100]","['Diola Diff', 'Anivia', 100]","['Blauvu', 'Ezreal', 100]","['Solanine24', 'Sona', 100]","['F1reHipp0', 'Brand', 200]","['Rayzar142', 'Khazix', 200]","['Skippy Black', 'Ekko', 200]","['Syestaa', 'Yasuo', 200]","['bowler3124', 'Yone', 200]"
100,"['Royalty Free Rat', 'DrMundo', 100]","['ONCE Panda', 'Trundle', 100]","['pichu7223', 'Cassiopeia', 100]","['Eldragosa', 'Twitch', 100]","['BeanBoy809', 'Brand', 100]","['Olonnais', 'Olaf', 200]","['Smite Shaco', 'Zac', 200]","['SaiKuno', 'Talon', 200]","['ElectroKing50', 'Sivir', 200]","['Ajoule Jolly', 'Lulu', 200]"
100,"['n0tnatalie', 'Sion', 100]","['johnsproperty', 'Diana', 100]","['emeraldduckk', 'Jayce', 100]","['Bluewarrior42', 'Lucian', 100]","['oatmeal3133', 'Renata', 100]","['Nikki D', 'Yorick', 200]","['Bushier Brow Sen', 'XinZhao', 200]","['HHM', 'Yasuo', 200]","['larpu9', 'Swain', 200]","['Ignitor60', 'Nautilus', 200]"
200,"['ThisNoobIsOP', 'Sion', 100]","['Till Ah Blue', 'Khazix', 100]","['iTheAlpha', 'Ekko', 100]","['CHADIMlR PUTIN ', 'Twitch', 100]","['Blofis', 'Nautilus', 100]","['RuggedHurdle821', 'Volibear', 200]","['T1 Perfect', 'MonkeyKing', 200]","['DURB4N P0150N', 'Kayle', 200]","['XDCringeKingXD', 'Ashe', 200]","['CreepyPlague6', 'Renata', 200]"
100,"['Seraphel Celaena', 'Sion', 100]","['reese1001', 'Mordekaiser', 100]","['Axis Orbis', 'TwistedFate', 100]","['Alerxz', 'Yasuo', 100]","['BinDrawSul', 'Velkoz', 100]","['big bina', 'Kennen', 200]","['Bill J Clinton', 'Trundle', 200]","['UltraQuantum', 'Akshan', 200]","['Billy9 Eliose', 'Caitlyn', 200]","['PoIymorph', 'Bard', 200]"
100,"['Benny2737', 'Irelia', 100]","['Yumbo02', 'Diana', 100]","['BroeTayToeFryes', 'Malzahar', 100]","['Dumpringz', 'Lucian', 100]","['Steal Smite', 'Nautilus', 100]","['masterwlb', 'Darius', 200]","['eMtion Agro', 'Kayn', 200]","['ShannuSri', 'Yone', 200]","['MidniteMoon', 'Aphelios', 200]","['eMtion Chaos', 'Brand', 200]"
100,"['TheCityDump', 'Mordekaiser', 100]","['Wizarino', 'Sejuani', 100]","['MasterLegendAce', 'TwistedFate', 100]","['GTG SUGAR', 'Vayne', 100]","['AntTheAnty', 'Thresh', 100]","['f1amel0rd', 'TahmKench', 200]","['Bernie7', 'Hecarim', 200]","['Gen Blood Sword', 'Nidalee', 200]","['SunsetSweet', 'Kindred', 200]","['raré', 'Yuumi', 200]"
100,"['AffIuence', 'Kayle', 100]","['M31', 'Olaf', 100]","['Isengard', 'Veigar', 100]","['Charlieapplesauc', 'Ashe', 100]","['Bad T Abnormal', 'Shaco', 100]","['Lux onTrenbolone', 'Renekton', 200]","['drake lover 1', 'Khazix', 200]","['shuma lol', 'Nidalee', 200]","['lol munchy', 'Cassiopeia', 200]","['JustTerm', 'Akshan', 200]"
100,"['FioraCarriesYou', 'Gwen', 100]","['UREADTHISWRONG', 'Kindred', 100]","['edsmit13', 'Yasuo', 100]","['Dazaruk', 'Samira', 100]","['origamiyoda222', 'Velkoz', 100]","['PeepsMe', 'Tryndamere', 200]","['Nael van Baelsar', 'Skarner', 200]","['CallerofTime', 'Kassadin', 200]","['harafia', 'Kalista', 200]","['Sushi Wushi', 'Blitzcrank', 200]"
200,"['Gooch Stew', 'Camille', 100]","['Clanqaz', 'Warwick', 100]","['bubblicious123', 'Qiyana', 100]","['BenDurrhover', 'Jinx', 100]","['LordForrest90', 'Brand', 100]","['Nyac', 'Gnar', 200]","['MexiMan55', 'MonkeyKing', 200]","['Zednaut', 'Diana', 200]","['lilchancep', 'Sivir', 200]","['Stargrabber5', 'Sona', 200]"
100,"['Red Over Team', 'Gangplank', 100]","['eMtion bleach', 'Chogath', 100]","['eMtion Imzadi', 'Zoe', 100]","['eMtion Agro', 'Ashe', 100]","['eMtion Chaos', 'Leona', 100]","['LKHJDADQ', 'Yone', 200]","['Dimp1es', 'Nunu', 200]","['Etërnäl', 'Draven', 200]","['KoldKev', 'Twitch', 200]","['GuilefulGomez15', 'Yuumi', 200]"
100,"['Aulhaiser', 'Riven', 100]","['T800SeriesMK', 'Karthus', 100]","['TekeI', 'Zed', 100]","['goosie', 'Ashe', 100]","['Twigman20', 'Brand', 100]","['Mongey', 'Teemo', 200]","['Sucr4lose', 'MonkeyKing', 200]","['SeaOcean', 'AurelionSol', 200]","['Randy 9inch Moss', 'Yasuo', 200]","['DatBoiLer', 'Blitzcrank', 200]"
200,"['SinChords', 'Garen', 100]","['ImDatMexican', 'Warwick', 100]","['TheSpoodster', 'Akshan', 100]","['DrJoLi', 'Jhin', 100]","['GVargas', 'Thresh', 100]","['TheYoungFish', 'Volibear', 200]","['Jcaobb', 'Ivern', 200]","['MOTOPAPI', 'Taliyah', 200]","['Committed Dead', 'Vayne', 200]","['Boriszn', 'Lux', 200]"
200,"['IM STILL 999', 'Kayle', 100]","['TurtleFlavor', 'Viego', 100]","['RedDLightning', 'Akshan', 100]","['MiIkySushi', 'Zeri', 100]","['Bartholomew Axes', 'Brand', 100]","['splatterk', 'Darius', 200]","['twarchus', 'Twitch', 200]","['Steevn', 'Xerath', 200]","['Jooseppi', 'Garen', 200]","['Dota Master Bob', 'Yuumi', 200]"
100,"['Intnite', 'Malphite', 100]","['Bad Noodle', 'Kayn', 100]","['onlydifference', 'Galio', 100]","['SimonaxFyAc', 'Ziggs', 100]","['Himbu', 'Karma', 100]","['LGFUandD', 'Gwen', 200]","['Dank Mantis', 'Talon', 200]","['Friend Z', 'Ryze', 200]","['TheYAN9', 'Draven', 200]","['LuxzOP', 'Blitzcrank', 200]"
200,"['honeylozenges', 'LeeSin', 100]","['SandboxKid', 'Sylas', 100]","['LinenTheCakeEatr', 'Riven', 100]","['Snowwiie', 'Zeri', 100]","['ShartBoy420', 'Karma', 100]","['Neko Master', 'Malphite', 200]","['Ubernipple', 'Khazix', 200]","['Salty Riven Main', 'Ahri', 200]","['Khan of Truth', 'Tristana', 200]","['Neckbeard Slayer', 'Leona', 200]"
100,"['IMREALLYCOOL', 'Tryndamere', 100]","['ADirtyCarrot', 'Nunu', 100]","['I Will Eat You', 'Azir', 100]","['ísaíah', 'Varus', 100]","['IIllIlIllIllIlI', 'Ivern', 100]","['timmonator', 'Garen', 200]","['TrackerJackers', 'Vi', 200]","['Ssparky0521', 'Sylas', 200]","['AmbroseWinters', 'Seraphine', 200]","['SecretBearKC', 'Brand', 200]"
100,"['AULEOYYDS', 'Garen', 100]","['Do Not Click Me', 'Viego', 100]","['CREAMFJC', 'Ahri', 100]","['hhhhhhouhou', 'Ashe', 100]","['Purity the Kitty', 'Sona', 100]","['OxyCleann', 'Kayle', 200]","['Desirable Names', 'Khazix', 200]","['Itàchí', 'Swain', 200]","['stedfastkilla', 'Ezreal', 200]","['SkyValky', 'Yuumi', 200]"
100,"['Eraphist', 'Gwen', 100]","['Dougles', 'MonkeyKing', 100]","['RandomHero15', 'Yasuo', 100]","['Gouhse', 'Kaisa', 100]","['tinkclewincle', 'Zac', 100]","['Watch how i kms', 'Irelia', 200]","['StaticShift12821', 'Kayn', 200]","['ToneÐeaf ', 'Viktor', 200]","['Bebop Jhinkins', 'KogMaw', 200]","['Ichigo Uchiha', 'Thresh', 200]"
200,"['Bigdcamtowin', 'MonkeyKing', 100]","['Lebrinze James', 'Trundle', 100]","['Lune16', 'Neeko', 100]","['somedumbguy22', 'Jhin', 100]","['Isahaq', 'Qiyana', 100]","['RichalisQc', 'Renekton', 200]","['ORION2601', 'Olaf', 200]","['DaddyChlamydia', 'Chogath', 200]","['MrBoutboulle', 'Ezreal', 200]","['orangepeel1105', 'Senna', 200]"
200,"['KyTrix', 'Malphite', 100]","['jin woo is bad', 'Lillia', 100]","['snorpsies uwu', 'Talon', 100]","['zhong qiu jie', 'KogMaw', 100]","['CommanderBlank', 'Teemo', 100]","['UniTurtle', 'Aatrox', 200]","['KnokKnock', 'MasterYi', 200]","['Empress Cygnus', 'Viktor', 200]","['Xewo', 'Jinx', 200]","['n6sir', 'Ivern', 200]"
100,"['LegendMHeart', 'Jayce', 100]","['2Shakos1box', 'Kindred', 100]","['Reddog1250', 'Vex', 100]","['Yitz', 'Xayah', 100]","['WintersFury', 'Pyke', 100]","['BallzManeuver', 'Gwen', 200]","['dSchmex', 'Lillia', 200]","['Mefazhe', 'TahmKench', 200]","['Jesus998', 'Jinx', 200]","['Kibis', 'Leona', 200]"
100,"['china pollution', 'Gwen', 100]","['Externalist', 'Graves', 100]","['Demoroll', 'Ahri', 100]","['ColdyLockes', 'Lucian', 100]","['BallOBoy', 'Neeko', 100]","['Buchy', 'Volibear', 200]","['AllDay99', 'Karthus', 200]","['MurderdByMinions', 'Veigar', 200]","['Inspired Soul', 'Zeri', 200]","['Asakura Yoh', 'Bard', 200]"
200,"['Juan2Alfa', 'Illaoi', 100]","['Cosmic Ezreal', 'Lillia', 100]","['tsungua', 'Ahri', 100]","['PyrogenicOrbit', 'Thresh', 100]","['colonelsnivy', 'Jhin', 100]","['TatsuyaYuto', 'Irelia', 200]","['baaayl', 'Rengar', 200]","['Libbyloves', 'Lux', 200]","['BowlFork', 'Tristana', 200]","['MAZINKILL', 'Soraka', 200]"
100,"['SirSmash', 'Darius', 100]","['PhasedEkko', 'Ekko', 100]","['Cutely', 'Zyra', 100]","['JoyBoy1', 'Jhin', 100]","['Yuri Unknown', 'Leona', 100]","['MrSandman1207', 'Sion', 200]","['Dumbsick', 'Viego', 200]","['MòonCake', 'Azir', 200]","['ChocoBibi', 'Sona', 200]","['MEMESSSSSS', 'Xayah', 200]"
200,"['ShinobioftheKage', 'Leblanc', 100]","['Wooly Wombat', 'Udyr', 100]","['Ab5tractt', 'Pyke', 100]","['artePlSS', 'Cassiopeia', 100]","['fantasyy', 'Quinn', 100]","['Cptn Dread Beard', 'Kled', 200]","['Majoras Flask', 'Trundle', 200]","['Jeoh', 'Galio', 200]","['Uncia uncia ', 'Ashe', 200]","['Lieutenant APAP ', 'Nautilus', 200]"
200,"['Qibeth', 'Aatrox', 100]","['Ohtae', 'LeeSin', 100]","['DaddyChlamydia', 'Xerath', 100]","['GumBoyy', 'Kaisa', 100]","['Matt Mercer', 'Soraka', 100]","['Benny2737', 'Riven', 200]","['Dumpringz', 'Khazix', 200]","['Carter852', 'Syndra', 200]","['TheGrassyPanda', 'Xayah', 200]","['Old Man Fetus', 'Lux', 200]"
200,"['McCallalalala', 'Garen', 100]","['Jajum', 'Kayn', 100]","['ShedoWalrus', 'Ahri', 100]","['DarknessRise911', 'MissFortune', 100]","['PragmaticShadow', 'Bard', 100]","['BlueMannaStorm', 'Olaf', 200]","['Banana Blitz 22', 'JarvanIV', 200]","['MagixSxientixt69', 'Akali', 200]","['KyouKaraOreWa', 'Xerath', 200]","['Thoron300', 'Syndra', 200]"
200,"['biñgus', 'Poppy', 100]","['Aradar', 'Viego', 100]","['neaksie', 'Ryze', 100]","['Booty Steve', 'Kaisa', 100]","['Dooomsdayz', 'Brand', 100]","['monkey taking W', 'MonkeyKing', 200]","['Jurvonny', 'Rammus', 200]","['Yandere Seeker', 'Taliyah', 200]","['Risuu', 'Caitlyn', 200]","['DomoPup', 'Senna', 200]"
200,"['Julian090900', 'Ornn', 100]","['ProfessorBlank', 'Nunu', 100]","['Nanami Mami', 'Katarina', 100]","['jin woo is bad', 'Jhin', 100]","['CommanderBlank', 'Blitzcrank', 100]","['Bard Noises', 'Kayn', 200]","['Krigiethei', 'Kindred', 200]","['PogChamp is Gone', 'Zilean', 200]","['PlNKMAN', 'Tristana', 200]","['DougMcFlurrie', 'Swain', 200]"
200,"['50Bards', 'Gangplank', 100]","['Ordy99', 'Evelynn', 100]","['Aaatroxity', 'Chogath', 100]","['GODOFTHEPUPS', 'MissFortune', 100]","['SkaredBe', 'Senna', 100]","['SabreValkyrn', 'Nasus', 200]","['bingchilling87', 'Lillia', 200]","['womenrespecter39', 'Viktor', 200]","['RedWerewolfHusky', 'Jhin', 200]","['KJINREE', 'Jinx', 200]"
100,"['castrokilla69', 'Illaoi', 100]","['Dirty Kant', 'Warwick', 100]","['911 Did Kelpy G', 'Sylas', 100]","['FreudianStrip', 'Ezreal', 100]","['Sherm Papio ', 'Renata', 100]","['Quailmen', 'DrMundo', 200]","['BallsDeep91', 'LeeSin', 200]","['diverdan92', 'Corki', 200]","['Ozzyman', 'Draven', 200]","['Poorvirus', 'Lux', 200]"
100,"['naPALM jockey', 'Gragas', 100]","['Cuddwy', 'Kayn', 100]","['DriftOnHerKlit', 'Taliyah', 100]","['Ahlyxia', 'Varus', 100]","['BeanBoy809', 'Janna', 100]","['Blafon', 'Teemo', 200]","['onaiden', 'Poppy', 200]","['Stink Cloud', 'Vex', 200]","['Sckr1m', 'Xayah', 200]","['Send NuNus', 'Lux', 200]"
200,"['TurtleFlavor', 'Fiora', 100]","['FatStinkyCat', 'Taliyah', 100]","['RedDLightning', 'Sylas', 100]","['MiIkySushi', 'Neeko', 100]","['Bartholomew Axes', 'Lux', 100]","['Death Roll', 'Renekton', 200]","['Glaive', 'Rell', 200]","['SBlack', 'Zed', 200]","['Ruin Her', 'Ahri', 200]","['Mican', 'Nami', 200]"
200,"['Vanerac', 'Yone', 100]","['TheHolyShaq', 'Graves', 100]","['Mariel141', 'Lux', 100]","['Creamy Satan', 'MissFortune', 100]","['Gnerglenator', 'Bard', 100]","['Artoriàs', 'Urgot', 200]","['RatAlive', 'Twitch', 200]","['Dawne', 'Ahri', 200]","['A Rusty Pirate', 'Jinx', 200]","['Rx Harmacist', 'Morgana', 200]"
100,"['LilLunaJ', 'Irelia', 100]","['FrostyxD', 'Karthus', 100]","['youngmoon', 'Diana', 100]","['Atlas 79', 'Xayah', 100]","['bardoXD', 'Rakan', 100]","['SeliumWolf', 'Olaf', 200]","['casketpretty666', 'Nocturne', 200]","['koibby', 'Taliyah', 200]","['DriftOnHerKlit', 'Lucian', 200]","['SumChode', 'Lux', 200]"
